Customer_ID,Age,Gender,Marital_Status,Education_Level,Region,District/Location,Occupation,Monthly_Income,Savings_Balance,Loan_Amount,Loan_Term_Months,Loan_Purpose,Collateral_Type,Guarantor_Relationship,Dependents,Business_Experience_Years,Past_Defaults,Previous_Loans,Credit_History_Length,Employment_Status,House_Ownership,Loan_to_Income_Ratio,Savings_to_Income_Ratio,Debt_to_Income_Ratio,Credit_Score_Internal,Late_Payments_PastYear,Other_Debts,Mobile_Money_Transactions,Bank_Account,Financial_Literacy_Level,Community_Reputation,Loan_Officer_ID,Branch_ID,Application_Channel,Seasonality_Factor,Missed_Meetings,Default_Status
CUST-007090,32,Male,Married,SHS,Volta,Keta,Civil Servant,6536,1339.0,29113,24,Farming,Vehicle,None,5,3,0,Yes,2.0,Salaried,Family,4.45,0.2,4.45,745,3,0,5000,No,Low,Good,LO_021,CapeCoast-07,Walk-in,0.94,1,No
CUST-007091,55,Female,Widowed,Primary,Greater Accra,Tema,Trader,2683,288.0,20471,24,Transport,Land,None,0,17,0,Yes,3.0,Self-Employed,Family,7.63,0.11,10.22,601,2,6956,0,No,Low,Average,LO_035,CapeCoast-07,Agent,1.01,1,Yes
CUST-007092,19,Female,Single,JHS,Volta,Keta,Trader,3409,540.0,15992,24,Farming,Guarantor,Parent,2,0,0,Yes,4.0,Self-Employed,Own,4.69,0.16,4.69,681,2,0,1166,Yes,High,Average,LO_023,Kumasi-02,Walk-in,1.1,0,No
CUST-007093,20,Female,Single,JHS,Western,Sekondi-Takoradi,Trader,735,50.0,4402,12,Transport,None,None,1,0,0,Yes,6.0,Self-Employed,Own,5.99,0.07,5.99,664,0,0,0,No,Low,Good,LO_047,Ho-04,Mobile,1.11,1,No
CUST-007094,25,Female,Married,Primary,Eastern,New Juaben,Artisan,1396,189.0,5659,12,Education,Vehicle,None,4,4,0,Yes,3.0,Self-Employed,Rent,4.05,0.14,4.05,679,3,0,2932,No,Low,Good,LO_003,Kumasi-02,Walk-in,0.92,0,No
CUST-007095,65,Female,Single,None,Eastern,Koforidua,Trader,348,165.0,500,3,Education,None,None,2,0,1,Yes,3.0,Casual,Rent,1.44,0.47,1.44,606,2,0,458,No,Low,Average,LO_024,Kumasi-02,Mobile,1.0,0,No
CUST-007096,28,Female,Single,SHS,Ashanti,Asokore Mampong,Artisan,4929,683.0,37917,36,Trading,Land,None,0,5,0,Yes,6.0,Salaried,Own,7.69,0.14,7.69,692,3,0,5000,No,High,Good,LO_028,Kumasi-02,Referral,0.81,0,No
CUST-007097,34,Female,Single,JHS,Eastern,Koforidua,Trader,4672,630.0,31454,36,Housing,Land,Parent,1,7,0,Yes,7.0,Salaried,Own,6.73,0.13,6.73,731,0,0,5000,No,Medium,Good,LO_032,Koforidua-06,Mobile,0.78,0,No
CUST-007098,53,Female,Single,JHS,Western,Jomoro,Transport Operator,2909,50.0,500,6,Trading,Livestock,None,1,18,0,Yes,3.0,Self-Employed,Family,0.17,0.02,0.17,721,3,0,1376,Yes,Medium,Good,LO_029,Koforidua-06,Walk-in,0.82,2,Yes
CUST-007099,66,Male,Married,Primary,Upper East,Bongo,Farmer,3913,1435.0,25558,12,Transport,Guarantor,Friend,3,20,2,Yes,6.0,Salaried,Rent,6.53,0.37,6.53,497,4,0,5000,No,Low,Poor,LO_038,Kumasi-02,Mobile,1.15,6,Yes
CUST-007100,53,Female,Married,SHS,Volta,Hohoe,Civil Servant,7260,1534.0,13646,24,Transport,Guarantor,Spouse,0,15,0,Yes,5.0,Salaried,Own,1.88,0.21,3.24,737,4,9849,5000,No,Medium,Poor,LO_033,Accra-01,Mobile,1.07,1,No
CUST-007101,26,Male,Single,SHS,Ashanti,Ejisu,Trader,4840,754.0,1522,6,Housing,None,None,0,5,0,No,1.0,Self-Employed,Own,0.31,0.16,0.31,728,1,0,5000,No,High,Good,LO_023,Ho-04,Agent,0.7,0,No
CUST-007102,32,Female,Married,Primary,Ashanti,Ahafo Ano North,Transport Operator,5808,402.0,18207,24,Housing,None,None,2,4,0,Yes,3.0,Self-Employed,Own,3.13,0.07,3.13,754,2,0,5000,Yes,Medium,Good,LO_037,Kumasi-02,Mobile,0.86,0,No
CUST-007103,22,Male,Single,SHS,Eastern,Abuakwa North,Artisan,297,258.0,1137,6,Others,None,None,0,0,0,No,2.0,Self-Employed,Family,3.83,0.87,4.39,652,3,168,248,No,High,Average,LO_004,Accra-01,Walk-in,0.74,1,Yes
CUST-007104,54,Female,Married,Primary,Greater Accra,Tema,Transport Operator,2852,631.0,500,6,Trading,Guarantor,Friend,4,19,0,No,4.0,Salaried,Own,0.18,0.22,0.85,759,0,1936,2163,No,Medium,Good,LO_018,Ho-04,Mobile,1.12,0,No
CUST-007105,68,Female,Married,Primary,Western,Ellembelle,Fisherman,312,92.0,500,6,Education,Guarantor,Spouse,3,0,0,No,3.0,Casual,Rent,1.6,0.29,1.6,678,1,0,533,Yes,Medium,Good,LO_046,Tamale-03,Walk-in,0.84,0,No
CUST-007106,25,Female,Single,SHS,Upper East,Bawku,Civil Servant,3603,1256.0,33705,36,Farming,Guarantor,Parent,0,1,0,Yes,4.0,Salaried,Family,9.35,0.35,9.35,658,1,0,1930,No,Low,Good,LO_023,Accra-01,Walk-in,0.83,1,No
CUST-007107,60,Female,Single,SHS,Volta,Hohoe,Transport Operator,5265,1652.0,30103,24,Transport,Land,None,0,16,0,No,5.0,Self-Employed,Own,5.72,0.31,7.44,741,1,9065,5000,No,Medium,Good,LO_059,CapeCoast-07,Mobile,0.85,0,Yes
CUST-007108,29,Female,Single,None,Ashanti,Asokore Mampong,Artisan,1808,76.0,2744,12,Education,Guarantor,Parent,1,4,0,Yes,5.0,Self-Employed,Family,1.52,0.04,1.58,697,0,117,2243,Yes,High,Good,LO_012,Ho-04,Agent,0.81,0,No
CUST-007109,68,Male,Single,Tertiary,Northern,Yendi,Trader,50,50.0,500,6,Education,Land,None,1,0,0,Yes,5.0,Casual,Family,10.0,1.0,10.0,669,0,0,14,No,Medium,Good,LO_031,Kumasi-02,Walk-in,0.81,1,No
CUST-007110,39,Female,Widowed,Primary,Central,Cape Coast,Artisan,4182,1086.0,500,12,Farming,None,None,1,8,0,Yes,2.0,Salaried,Own,0.12,0.26,0.12,752,0,0,5000,Yes,Low,Good,LO_034,Bolga-08,Agent,1.11,0,No
CUST-007111,31,Male,Married,Primary,Eastern,Abuakwa North,Artisan,5202,1237.0,44964,24,Trading,Land,Sibling,2,4,0,Yes,2.0,Salaried,Rent,8.64,0.24,8.64,716,0,0,659,No,Low,Good,LO_052,Kumasi-02,Walk-in,1.19,1,No
CUST-007112,30,Female,Single,JHS,Volta,Hohoe,Farmer,289,50.0,1205,6,Education,None,None,0,0,0,Yes,8.0,Casual,Rent,4.17,0.17,4.17,657,1,0,55,Yes,Medium,Average,LO_016,Kumasi-02,Mobile,1.15,0,No
CUST-007113,23,Male,Single,JHS,Upper East,Bawku,Transport Operator,3750,826.0,3943,12,Trading,None,None,0,1,0,Yes,5.0,Self-Employed,Family,1.05,0.22,2.67,720,1,6058,0,Yes,Medium,Good,LO_058,Accra-01,Walk-in,0.82,2,No
CUST-007114,27,Male,Divorced,Tertiary,Northern,Savelugu,Healthcare Worker,2739,1075.0,17026,24,Trading,Land,Spouse,0,3,0,Yes,1.0,Salaried,Rent,6.22,0.39,6.22,718,0,0,5000,Yes,Medium,Good,LO_012,Koforidua-06,Walk-in,0.71,0,No
CUST-007115,43,Female,Married,JHS,Western,Ahanta West,Transport Operator,4998,2882.0,15200,24,Transport,Guarantor,Parent,6,11,0,No,3.0,Self-Employed,Rent,3.04,0.58,4.94,750,0,9506,0,No,Low,Good,LO_046,Ho-04,Referral,1.09,0,No
CUST-007116,30,Female,Married,Primary,Upper East,Talensi,Trader,50,197.0,500,12,Education,None,None,1,0,0,No,2.0,Casual,Rent,10.0,3.94,10.5,658,1,25,6,No,Low,Good,LO_017,CapeCoast-07,Walk-in,1.15,0,Yes
CUST-007117,45,Female,Single,Primary,Northern,Gushegu,Farmer,474,204.0,1042,6,Farming,Guarantor,None,1,13,0,No,3.0,Self-Employed,Family,2.2,0.43,2.2,670,1,0,425,Yes,Medium,Average,LO_006,CapeCoast-07,Referral,1.27,0,No
CUST-007118,26,Female,Married,JHS,Central,Twifo-Atii,Transport Operator,3727,50.0,15896,24,Transport,Guarantor,Sibling,4,5,0,No,2.0,Self-Employed,Rent,4.27,0.01,4.27,655,2,0,2952,Yes,Low,Good,LO_026,Sekondi-05,Walk-in,1.02,0,No
CUST-007119,18,Male,Single,JHS,Ashanti,Ahafo Ano North,Trader,635,118.0,2275,12,Others,Guarantor,Parent,1,0,0,No,9.0,Self-Employed,Own,3.58,0.19,3.58,745,0,0,253,No,Low,Good,LO_035,Tamale-03,Mobile,1.03,0,No
CUST-007120,42,Female,Single,SHS,Western,Jomoro,Transport Operator,3784,672.0,17926,24,Others,None,Spouse,0,10,1,Yes,5.0,Self-Employed,Family,4.74,0.18,5.33,585,3,2253,3929,Yes,High,Average,LO_045,Accra-01,Walk-in,0.93,2,No
CUST-007121,48,Female,Married,Tertiary,Ashanti,Ejisu,Healthcare Worker,6622,271.0,52957,24,Others,Land,Parent,1,16,0,Yes,5.0,Salaried,Own,8.0,0.04,8.0,754,2,0,1264,No,Medium,Good,LO_049,Accra-01,Mobile,0.9,0,Yes
CUST-007122,19,Male,Married,SHS,Volta,Keta,Transport Operator,2832,688.0,4239,6,Transport,None,None,3,0,0,Yes,4.0,Self-Employed,Own,1.5,0.24,2.09,671,4,1690,1237,No,Medium,Average,LO_045,Koforidua-06,Mobile,0.89,2,No
CUST-007123,18,Male,Single,Primary,Upper East,Bongo,Trader,5697,689.0,20009,24,Farming,Guarantor,Parent,1,0,0,Yes,2.0,Salaried,Family,3.51,0.12,4.61,771,0,6246,3574,Yes,Medium,Good,LO_009,CapeCoast-07,Walk-in,0.92,1,No
CUST-007124,69,Male,Divorced,JHS,Central,Komenda-Edina-Eguafo-Abirem,Trader,2996,880.0,31137,36,Transport,Guarantor,Friend,0,19,0,Yes,3.0,Salaried,Family,10.39,0.29,11.27,641,2,2613,0,No,Medium,Good,LO_060,Tamale-03,Mobile,1.04,0,No
CUST-007125,20,Female,Single,SHS,Eastern,New Juaben,Trader,2856,674.0,13413,24,Others,None,None,0,0,0,Yes,1.0,Self-Employed,Rent,4.7,0.24,4.72,660,0,64,0,No,Medium,Average,LO_057,Tamale-03,Walk-in,1.14,0,No
CUST-007126,54,Male,Married,Primary,Central,Twifo-Atii,Artisan,639,176.0,1599,6,Housing,Guarantor,Spouse,2,14,0,Yes,6.0,Self-Employed,Rent,2.5,0.28,3.27,650,1,491,1047,No,Low,Good,LO_046,Accra-01,Walk-in,0.9,2,No
CUST-007127,19,Male,Single,JHS,Upper East,Talensi,Trader,50,75.0,500,6,Education,Guarantor,Sibling,0,0,3,Yes,2.0,Casual,Family,10.0,1.5,11.56,383,3,78,0,No,Low,Poor,LO_018,Koforidua-06,Walk-in,1.03,0,Yes
CUST-007128,36,Male,Married,JHS,Western,Ellembelle,Trader,1079,216.0,5826,12,Housing,Guarantor,Friend,3,10,0,Yes,4.0,Self-Employed,Own,5.4,0.2,5.52,614,3,132,2018,Yes,Medium,Average,LO_004,Kumasi-02,Mobile,1.2,1,No
CUST-007129,45,Female,Divorced,JHS,Western,Ahanta West,Transport Operator,3519,50.0,12793,12,Transport,Vehicle,Friend,1,13,1,Yes,8.0,Self-Employed,Rent,3.64,0.01,3.79,673,0,545,29,No,Medium,Average,LO_040,CapeCoast-07,Mobile,1.15,0,No
CUST-007130,52,Female,Single,JHS,Greater Accra,Ga South,Trader,2901,1571.0,11449,24,Trading,None,Friend,0,15,0,Yes,8.0,Self-Employed,Family,3.95,0.54,3.95,717,0,0,4041,Yes,Medium,Good,LO_024,Accra-01,Agent,0.98,1,No
CUST-007131,35,Female,Married,Primary,Upper East,Bolgatanga,Trader,3672,850.0,29328,24,Education,Land,None,5,8,0,Yes,4.0,Salaried,Own,7.99,0.23,7.99,734,0,0,2954,Yes,Medium,Good,LO_008,Tamale-03,Mobile,1.14,1,No
CUST-007132,28,Male,Married,JHS,Northern,Savelugu,Artisan,2814,262.0,13188,24,Education,Guarantor,Parent,5,1,0,No,5.0,Salaried,Own,4.69,0.09,6.04,663,4,3813,0,Yes,Medium,Average,LO_017,Bolga-08,Agent,0.7,0,Yes
CUST-007133,39,Male,Married,SHS,Northern,Yendi,Trader,5935,1885.0,500,6,Farming,Guarantor,Sibling,2,9,0,Yes,6.0,Salaried,Family,0.08,0.32,1.06,752,2,5780,0,Yes,Medium,Average,LO_034,Kumasi-02,Mobile,1.0,0,No
CUST-007134,46,Male,Married,JHS,Volta,Hohoe,Transport Operator,4836,734.0,9577,24,Transport,Guarantor,Spouse,5,8,2,Yes,6.0,Self-Employed,Own,1.98,0.15,1.98,537,4,0,3091,Yes,Low,Poor,LO_026,Accra-01,Walk-in,1.07,0,No
CUST-007135,39,Female,Married,Tertiary,Upper East,Bolgatanga,Trader,629,549.0,500,3,Farming,Guarantor,Parent,5,13,0,No,4.0,Self-Employed,Rent,0.79,0.87,1.43,711,0,397,661,No,High,Good,LO_059,CapeCoast-07,Referral,1.29,0,No
CUST-007136,32,Male,Single,SHS,Eastern,Abuakwa North,Trader,4595,408.0,20721,24,Medical,Land,None,0,6,1,Yes,6.0,Self-Employed,Rent,4.51,0.09,4.51,618,2,0,5000,Yes,Medium,Poor,LO_045,Kumasi-02,Referral,0.77,1,No
CUST-007137,44,Male,Married,SHS,Greater Accra,Accra Metro,Transport Operator,3737,943.0,21946,24,Transport,Vehicle,None,5,12,0,Yes,3.0,Self-Employed,Own,5.87,0.25,6.82,694,0,3551,0,No,Medium,Good,LO_044,Accra-01,Mobile,0.97,0,No
CUST-007138,54,Female,Married,SHS,Ashanti,Ahafo Ano North,Transport Operator,5405,232.0,50405,24,Transport,Livestock,None,2,20,0,No,0.0,Self-Employed,Own,9.33,0.04,10.78,641,2,7865,5000,No,Medium,Good,LO_013,Kumasi-02,Walk-in,1.1,2,No
CUST-007139,36,Male,Married,JHS,Volta,Ho Municipal,Farmer,147,50.0,500,6,Education,None,None,3,0,1,Yes,2.0,Unemployed,Family,3.4,0.34,5.24,528,3,271,53,No,Low,Average,LO_015,Sekondi-05,Mobile,0.7,0,No
CUST-007140,41,Female,Married,SHS,Eastern,Akyemansa,Civil Servant,8049,2965.0,48181,24,Medical,None,None,1,10,0,Yes,4.0,Salaried,Rent,5.99,0.37,6.69,795,0,5676,5000,Yes,Medium,Good,LO_060,Accra-01,Walk-in,0.89,0,No
CUST-007141,40,Male,Married,SHS,Eastern,Koforidua,Teacher,3893,1440.0,15724,24,Medical,None,None,2,9,0,No,3.0,Salaried,Rent,4.04,0.37,4.04,757,0,0,2398,No,Medium,Good,LO_012,Tamale-03,Mobile,0.89,1,No
CUST-007142,31,Female,Married,JHS,Greater Accra,Ledzokuku-Krowor,Transport Operator,3905,469.0,14260,12,Transport,None,None,2,4,0,Yes,3.0,Self-Employed,Family,3.65,0.12,5.19,677,1,6013,1617,No,Medium,Average,LO_046,Accra-01,Walk-in,0.78,1,No
CUST-007143,62,Male,Divorced,JHS,Ashanti,Ejisu,Artisan,1413,95.0,500,3,Housing,Guarantor,None,0,25,0,No,3.0,Self-Employed,Rent,0.35,0.07,0.35,683,1,0,0,Yes,Medium,Good,LO_036,CapeCoast-07,Referral,0.88,0,No
CUST-007144,35,Male,Married,SHS,Greater Accra,Ledzokuku-Krowor,Civil Servant,4346,50.0,25509,24,Education,Guarantor,Parent,4,5,0,No,7.0,Salaried,Family,5.87,0.01,6.66,745,0,3432,1533,Yes,Medium,Good,LO_014,Ho-04,Walk-in,0.86,0,No
CUST-007145,30,Male,Single,SHS,Northern,Tamale Metro,Civil Servant,2727,516.0,7437,12,Others,None,None,0,6,0,No,6.0,Salaried,Rent,2.73,0.19,2.73,707,3,0,2447,No,Medium,Average,LO_049,CapeCoast-07,Mobile,1.03,1,Yes
CUST-007146,37,Female,Married,Tertiary,Ashanti,Ejisu,Civil Servant,6997,1367.0,44757,36,Trading,None,None,6,8,0,No,6.0,Salaried,Rent,6.4,0.2,8.47,739,3,14498,1007,Yes,High,Good,LO_002,CapeCoast-07,Walk-in,0.72,0,No
CUST-007147,51,Female,Married,JHS,Western,Ellembelle,Trader,164,50.0,500,6,Education,None,None,5,0,0,No,3.0,Unemployed,Family,3.05,0.3,3.05,663,1,0,0,Yes,Medium,Good,LO_035,CapeCoast-07,Mobile,0.82,0,No
CUST-007148,58,Male,Married,Primary,Ashanti,Asokore Mampong,Transport Operator,2346,50.0,17541,12,Housing,Guarantor,Friend,2,16,0,Yes,4.0,Salaried,Own,7.48,0.02,7.48,692,0,0,2529,Yes,Medium,Good,LO_018,Tamale-03,Walk-in,0.73,0,No
CUST-007149,40,Female,Single,JHS,Central,Cape Coast,Artisan,941,441.0,3350,6,Housing,None,None,0,5,1,Yes,3.0,Self-Employed,Own,3.56,0.47,5.57,592,2,1894,2010,No,High,Average,LO_028,Koforidua-06,Walk-in,1.06,0,Yes
CUST-007150,18,Female,Single,Primary,Greater Accra,Accra Metro,Transport Operator,1881,446.0,11151,24,Farming,None,Sibling,2,0,0,Yes,4.0,Salaried,Rent,5.93,0.24,6.6,667,2,1262,614,Yes,Low,Average,LO_003,Tamale-03,Walk-in,1.04,1,Yes
CUST-007151,58,Female,Married,Primary,Volta,Keta,Trader,7072,1228.0,53159,36,Education,Land,Friend,1,18,0,No,4.0,Salaried,Rent,7.52,0.17,8.28,712,3,5367,0,Yes,Medium,Good,LO_009,Ho-04,Mobile,0.74,0,No
CUST-007152,21,Female,Single,Primary,Volta,North Tongu,Fisherman,50,244.0,500,3,Education,Guarantor,Spouse,0,0,0,Yes,2.0,Unemployed,Rent,10.0,4.88,10.0,581,6,0,0,No,Low,Average,LO_026,Kumasi-02,Agent,0.99,0,Yes
CUST-007153,45,Male,Married,SHS,Western,Ellembelle,Civil Servant,5010,354.0,14381,24,Education,None,None,3,14,0,No,8.0,Salaried,Own,2.87,0.07,2.87,785,1,0,0,No,Medium,Good,LO_025,Accra-01,Mobile,0.97,0,No
CUST-007154,45,Female,Widowed,Tertiary,Volta,Hohoe,Civil Servant,3682,1117.0,29115,24,Others,Land,None,1,11,0,Yes,2.0,Salaried,Rent,7.91,0.3,8.64,649,2,2715,5000,No,Medium,Average,LO_059,Kumasi-02,Referral,1.12,0,Yes
CUST-007155,35,Female,Married,Tertiary,Western,Ahanta West,Teacher,4486,907.0,500,12,Housing,Vehicle,None,1,7,0,Yes,3.0,Salaried,Family,0.11,0.2,2.15,759,0,9154,2963,No,High,Good,LO_029,Accra-01,Mobile,1.06,1,No
CUST-007156,51,Male,Single,SHS,Central,Assin North,Artisan,2042,678.0,4522,12,Education,None,None,0,20,0,Yes,4.0,Self-Employed,Rent,2.21,0.33,2.84,699,1,1268,869,Yes,Low,Good,LO_004,Accra-01,Walk-in,1.13,0,Yes
CUST-007157,31,Male,Single,None,Central,Assin North,Fisherman,7311,1591.0,2778,12,Education,Guarantor,Parent,1,6,0,Yes,6.0,Salaried,Family,0.38,0.22,1.9,832,0,11114,1472,Yes,Medium,Average,LO_004,Kumasi-02,Mobile,0.76,0,No
CUST-007158,40,Female,Single,JHS,Upper East,Talensi,Transport Operator,3674,174.0,10531,24,Trading,None,Spouse,1,7,0,No,2.0,Self-Employed,Rent,2.87,0.05,2.87,723,1,0,4197,No,Medium,Good,LO_007,Kumasi-02,Referral,1.13,0,No
CUST-007159,41,Female,Married,SHS,Upper East,Bawku,Trader,1449,631.0,500,3,Farming,None,None,1,4,0,Yes,3.0,Self-Employed,Rent,0.35,0.44,0.8,718,0,662,1135,No,Medium,Good,LO_023,Kumasi-02,Walk-in,0.72,0,No
CUST-007160,32,Female,Married,Primary,Central,Komenda-Edina-Eguafo-Abirem,Fisherman,193,50.0,500,3,Education,None,None,0,0,0,No,0.0,Casual,Rent,2.59,0.26,3.91,628,1,255,491,Yes,Medium,Good,LO_024,Ho-04,Mobile,0.88,1,No
CUST-007161,54,Female,Married,SHS,Ashanti,Ahafo Ano North,Artisan,1385,446.0,3896,6,Farming,Land,None,0,16,0,No,5.0,Self-Employed,Own,2.81,0.32,2.81,693,0,0,1296,Yes,High,Good,LO_050,Accra-01,Mobile,1.12,1,No
CUST-007162,38,Female,Married,Primary,Ashanti,Ejisu,Transport Operator,2223,287.0,3100,12,Others,None,None,6,4,0,Yes,5.0,Self-Employed,Own,1.39,0.13,1.39,715,1,0,0,No,Medium,Good,LO_026,Kumasi-02,Mobile,1.1,1,No
CUST-007163,41,Male,Married,Primary,Central,Cape Coast,Artisan,1393,572.0,500,6,Housing,Land,None,2,12,0,Yes,0.0,Self-Employed,Rent,0.36,0.41,1.56,674,1,1667,847,No,Medium,Average,LO_009,CapeCoast-07,Mobile,1.05,1,No
CUST-007164,37,Male,Divorced,Primary,Central,Twifo-Atii,Fisherman,2186,59.0,4707,12,Others,Guarantor,Sibling,1,15,0,Yes,4.0,Salaried,Own,2.15,0.03,3.03,666,1,1920,0,Yes,Medium,Average,LO_028,Kumasi-02,Walk-in,1.08,1,No
CUST-007165,37,Male,Married,None,Greater Accra,Ga South,Trader,3384,803.0,10217,12,Education,Guarantor,Friend,1,6,0,No,3.0,Salaried,Family,3.02,0.24,3.02,693,2,0,5000,No,Low,Good,LO_002,Kumasi-02,Agent,1.03,0,No
CUST-007166,28,Male,Single,SHS,Central,Assin North,Trader,276,269.0,500,3,Education,Livestock,None,1,0,0,Yes,7.0,Unemployed,Rent,1.81,0.97,2.24,736,0,118,185,No,High,Good,LO_020,Koforidua-06,Walk-in,1.13,1,No
CUST-007167,63,Male,Married,JHS,Ashanti,Ahafo Ano North,Trader,3284,50.0,15336,24,Housing,Land,Friend,1,30,0,No,6.0,Salaried,Rent,4.67,0.02,4.67,729,1,0,1826,No,Low,Good,LO_008,Koforidua-06,Walk-in,0.72,1,No
CUST-007168,29,Male,Single,SHS,Volta,North Tongu,Transport Operator,1275,50.0,746,3,Trading,Guarantor,Friend,0,2,0,Yes,4.0,Self-Employed,Rent,0.59,0.04,0.59,696,3,0,2008,No,High,Good,LO_009,Koforidua-06,Walk-in,0.82,1,Yes
CUST-007169,55,Female,Single,JHS,Greater Accra,Tema,Transport Operator,2015,896.0,3436,12,Others,Land,None,0,11,0,Yes,3.0,Salaried,Own,1.71,0.44,1.75,699,3,89,1669,Yes,Medium,Good,LO_045,Bolga-08,Mobile,0.77,1,No
CUST-007170,36,Female,Married,JHS,Greater Accra,Ledzokuku-Krowor,Artisan,569,50.0,1788,3,Medical,Vehicle,None,3,12,0,Yes,4.0,Self-Employed,Own,3.14,0.09,3.14,615,2,0,0,Yes,High,Average,LO_052,Tamale-03,Walk-in,1.19,1,No
CUST-007171,63,Female,Married,Primary,Central,Twifo-Atii,Trader,3104,207.0,23349,24,Medical,Land,Friend,4,19,0,No,3.0,Salaried,Rent,7.52,0.07,7.52,671,0,0,3918,No,Medium,Good,LO_018,Accra-01,Walk-in,0.89,1,No
CUST-007172,32,Female,Single,Tertiary,Upper East,Bolgatanga,Trader,50,413.0,500,6,Education,Guarantor,Friend,0,0,0,Yes,1.0,Casual,Rent,10.0,8.26,10.0,680,0,0,71,No,High,Good,LO_020,Tamale-03,Walk-in,1.12,0,No
CUST-007173,34,Male,Single,JHS,Western,Ellembelle,Artisan,1973,183.0,500,6,Education,Guarantor,Parent,0,6,0,Yes,0.0,Self-Employed,Rent,0.25,0.09,0.25,659,2,0,0,No,Medium,Good,LO_006,CapeCoast-07,Walk-in,1.11,0,No
CUST-007174,36,Female,Married,SHS,Northern,Gushegu,Artisan,359,50.0,500,3,Education,Vehicle,None,1,0,0,Yes,2.0,Unemployed,Rent,1.39,0.14,1.39,710,0,0,192,No,Medium,Good,LO_029,Tamale-03,Walk-in,0.93,0,No
CUST-007175,39,Male,Single,JHS,Northern,Yendi,Farmer,1352,381.0,2901,6,Farming,None,None,1,9,0,No,1.0,Self-Employed,Family,2.15,0.28,2.26,651,2,148,0,Yes,Medium,Average,LO_040,Ho-04,Walk-in,1.15,1,No
CUST-007176,25,Male,Single,JHS,Eastern,Koforidua,Artisan,3372,308.0,1050,6,Transport,None,None,3,4,0,Yes,5.0,Salaried,Rent,0.31,0.09,1.51,722,0,4047,2242,Yes,Medium,Good,LO_015,Accra-01,Walk-in,1.05,0,No
CUST-007177,36,Female,Married,SHS,Greater Accra,Ga South,Transport Operator,483,414.0,733,6,Education,Guarantor,Parent,2,0,0,Yes,6.0,Unemployed,Family,1.52,0.86,3.33,720,1,873,384,No,High,Good,LO_014,Tamale-03,Agent,0.95,1,No
CUST-007178,49,Male,Married,SHS,Greater Accra,Accra Metro,Trader,1286,347.0,1103,6,Education,Guarantor,Sibling,1,19,0,No,7.0,Self-Employed,Rent,0.86,0.27,0.86,737,0,0,0,No,High,Good,LO_022,Ho-04,Walk-in,0.86,0,No
CUST-007179,50,Male,Widowed,JHS,Upper East,Talensi,Trader,4200,897.0,19834,24,Education,None,Parent,0,15,0,Yes,2.0,Salaried,Own,4.72,0.21,5.2,716,0,2005,5000,Yes,Medium,Good,LO_058,Tamale-03,Agent,0.8,2,No
CUST-007180,39,Male,Divorced,None,Central,Komenda-Edina-Eguafo-Abirem,Artisan,5190,414.0,15947,24,Medical,Land,None,0,12,0,No,2.0,Salaried,Rent,3.07,0.08,4.11,760,0,5403,5000,Yes,Medium,Good,LO_021,CapeCoast-07,Walk-in,1.07,2,No
CUST-007181,39,Female,Married,None,Greater Accra,Ledzokuku-Krowor,Trader,2694,647.0,4621,6,Farming,Guarantor,Friend,2,8,0,No,3.0,Salaried,Rent,1.72,0.24,2.02,703,0,829,4266,No,Low,Average,LO_021,Kumasi-02,Mobile,0.85,2,No
CUST-007182,18,Female,Married,JHS,Greater Accra,Ga South,Artisan,996,350.0,3586,6,Housing,Land,None,2,0,0,Yes,2.0,Self-Employed,Family,3.6,0.35,3.6,691,0,0,0,Yes,Low,Good,LO_008,Kumasi-02,Mobile,0.79,0,No
CUST-007183,30,Male,Married,JHS,Eastern,New Juaben,Trader,4244,1443.0,16047,24,Transport,Vehicle,None,2,6,1,Yes,9.0,Salaried,Own,3.78,0.34,3.78,675,2,0,869,No,Low,Average,LO_041,Accra-01,Mobile,1.2,1,Yes
CUST-007184,32,Female,Single,JHS,Eastern,New Juaben,Trader,2850,1145.0,500,6,Medical,None,None,0,10,0,Yes,1.0,Self-Employed,Family,0.18,0.4,0.56,728,0,1109,2602,No,Medium,Good,LO_017,CapeCoast-07,Agent,0.84,2,No
CUST-007185,31,Male,Married,SHS,Volta,Keta,Trader,818,162.0,1519,6,Farming,Guarantor,Sibling,1,4,0,Yes,2.0,Self-Employed,Rent,1.86,0.2,1.86,699,1,0,0,Yes,Medium,Good,LO_046,Accra-01,Walk-in,1.38,0,No
CUST-007186,34,Male,Single,SHS,Upper East,Bongo,Civil Servant,10684,504.0,500,12,Housing,Guarantor,Spouse,0,6,0,No,2.0,Salaried,Rent,0.05,0.05,0.37,842,0,3456,5000,Yes,Medium,Good,LO_015,Tamale-03,Mobile,1.17,1,No
CUST-007187,43,Male,Married,SHS,Upper East,Talensi,Artisan,708,166.0,1965,3,Housing,None,None,1,9,0,Yes,5.0,Self-Employed,Own,2.78,0.23,3.81,653,1,733,0,No,Medium,Good,LO_034,Bolga-08,Walk-in,1.19,0,No
CUST-007188,47,Female,Married,Primary,Volta,Hohoe,Farmer,2594,1399.0,1031,12,Others,Livestock,None,1,12,0,Yes,6.0,Salaried,Rent,0.4,0.54,0.4,782,0,0,0,No,Low,Good,LO_037,Bolga-08,Walk-in,1.2,0,No
